chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,original_sample,LABEL
0.40762582,1.6796688e-06,2071.6736935156846,1692.12983096247,3749.9168882978724,0.16990629155585107,-1104.7347,23.026358,5.74644,1.1031613,-0.31644088,-1.3520644,-2.92183,-4.3628774,-3.9839504,-1.1626449,-1.6600666,-1.5141755,-0.048882924,-0.38486338,-3.1368196,-3.9521701,-2.4768677,-3.53056,-2.8102815,-1.5300467,taylor-to-trump,FAKE
0.45937207,6.750484e-07,2144.1823276120176,2040.7344703460649,4511.552526595745,0.16106528424202127,-1121.5317,9.627115,3.9801908,1.5280709,0.529295,-0.9841935,-2.4807396,-2.281167,-1.2776853,-0.4668699,-1.0636364,-1.4120945,-1.1171395,-0.7348352,-1.4690673,-2.1373594,-2.1560676,-1.9053179,-0.73559743,-0.1719048,taylor-to-trump,FAKE
0.45670617,6.060111e-07,2419.4660898192647,1989.9933417278771,4784.906914893617,0.21240234375,-1125.8846,4.7100196,0.14152358,-0.5398223,0.33341366,-1.0567061,-3.0609894,-2.5803096,-0.589,0.016865669,-0.66112244,-0.5693727,-0.036826458,-0.56815773,-1.3964987,-1.3306721,-0.89297956,-0.44140685,0.2695958,0.6827603,taylor-to-trump,FAKE
0.50281614,4.5645177e-07,2451.7486907303723,2124.3370872657315,5089.095744680851,0.20214324301861702,-1126.1932,3.8144524,0.2734786,1.5196757,1.3320186,-1.4859171,-2.4459615,-1.4031403,-0.5847807,-0.6718333,-0.8302319,-0.0031344206,1.0249231,0.5391044,-0.783033,-0.71511126,-0.10657415,-0.90267587,-1.251773,-0.22311407,taylor-to-trump,FAKE
0.3986054,1.3892388e-06,2181.694725409848,1681.9134237481987,3796.0438829787236,0.17903818982712766,-1115.2086,14.128662,6.070045,4.004989,2.3012893,-0.19027402,-4.383921,-6.0463476,-4.797722,-2.4348433,-3.2175093,-2.5490465,-1.0345241,-0.26400656,-1.6048876,-2.0613706,-0.7768441,-1.3488592,-1.4146954,-1.8954701,taylor-to-trump,FAKE
0.508516,6.761778e-07,2143.089812762339,1835.4659373360446,4078.623670212766,0.1790018284574468,-1121.4478,10.517336,5.6075587,2.339225,1.2551881,-0.2976866,-2.371105,-2.8250043,-1.8706063,-0.046044756,-0.14143084,-0.66369206,-1.079128,-0.6790045,-1.4061046,-1.9551342,-1.9110466,-1.792699,-1.2047728,-1.1292762,taylor-to-trump,FAKE
0.4985497,8.996946e-07,2192.7409816669474,1934.957553842293,4315.242686170212,0.17205680684840424,-1118.0472,9.888847,-0.6456001,-0.7773147,0.8169951,-0.91222894,-2.501476,-1.9688532,-0.6699503,0.12028194,-1.9324703,-2.2514844,0.14897946,0.14488946,-2.1493142,-2.112044,-0.49284086,-1.1851945,-1.3441982,-0.35572624,taylor-to-trump,FAKE
0.3227068,2.0700656e-06,1606.254626142326,1569.8409382295588,2901.6788563829787,0.09971326462765957,-1105.4618,23.904707,7.758265,6.5165615,4.5631013,-3.451116,-7.0903645,-7.049092,-7.257512,-6.285558,-5.129923,-3.6142225,-0.4903716,0.53084874,-1.3375205,-2.0641034,-2.1562526,-2.804884,-1.9252574,-1.4371734,taylor-to-trump,FAKE
0.41825622,8.4376546e-07,2189.076928005649,1756.9378490657032,3927.6097074468084,0.1878168633643617,-1121.3822,8.984905,4.0127964,1.2853756,0.4101161,-1.0164893,-3.772794,-3.681029,-2.8411758,-1.8788182,-2.0051577,-0.9457627,-0.51599216,-0.41955936,-1.7052062,-1.1675982,0.1297264,-0.33970416,0.119102076,0.17650846,taylor-to-trump,FAKE
0.40622255,1.0151133e-06,1879.0290850365298,1774.2046631466594,3598.9860372340427,0.1415548121675532,-1116.0115,15.079992,8.020245,4.0778475,1.0676924,-1.8044856,-3.611897,-2.6198876,-3.1764228,-2.887594,-1.1037108,0.73775566,0.036319647,-0.8258047,-1.8930287,-2.0934227,-2.2245123,-2.8475819,-1.796359,-1.4999012,taylor-to-trump,FAKE
0.54418796,6.1291473e-07,2439.634895047019,2001.1608336197783,4621.343085106383,0.20296916555851063,-1122.3986,8.469141,3.8495717,1.3203974,0.9274702,0.43861413,-1.49565,-1.5957669,-1.0533313,-0.754671,-1.6385579,-1.4924555,-1.1705216,-0.5625397,-1.3028827,-1.4264297,-0.95074505,-1.1687914,-0.69931686,-0.9204728,taylor-to-trump,FAKE
0.38001078,1.127371e-06,1858.88620049701,1771.466394827965,3625.498670212766,0.13149310172872342,-1116.6874,15.031831,7.1180344,4.357468,2.3226783,-1.2716347,-3.5510836,-3.8293602,-3.9008932,-3.4471455,-2.2891593,-1.3242552,-0.7861264,-0.32039958,-1.1692357,-1.8511003,-1.7039334,-1.9326711,-1.6715671,-1.5574726,taylor-to-trump,FAKE
0.38188118,1.2836294e-06,2169.2972846057237,1665.9655523165686,3633.560505319149,0.17613966921542554,-1112.7512,16.14006,9.856857,6.2523336,2.6366158,-0.36067212,-4.3529453,-3.9855604,-4.0608873,-2.9039001,-2.6946352,-0.256554,-0.5140537,0.24244739,-1.6185731,-2.2466705,-2.296643,-3.7041888,-1.9843637,-2.2315986,taylor-to-trump,FAKE
0.5350251,5.152719e-07,2185.112183265568,2012.4758950630123,4514.876994680851,0.17691884142287234,-1125.4579,5.81166,1.9439882,0.6682862,0.4778827,-0.52561855,-1.6287537,-1.9429569,-1.3248954,-0.5929655,-0.6858934,-0.6747482,-0.28740156,-0.3956896,-0.7821769,-0.70725274,-0.6821118,-0.6970063,-0.47787154,-0.65198195,taylor-to-trump,FAKE
0.3739029,1.3687406e-06,2222.355858022225,1694.829233554638,3688.996010638298,0.18953623670212766,-1112.1392,16.168598,8.449651,5.9723797,3.5294776,-0.6565784,-5.7857704,-4.8541965,-2.453132,-1.2230201,-3.8630927,-2.7548308,-0.9867565,0.880013,-1.5905915,-2.1533878,-1.0642374,-2.4947221,-2.209247,-2.084124,taylor-to-trump,FAKE
0.41600114,1.2576237e-06,2161.09839003291,1732.991239858679,3865.77460106383,0.18123026097074468,-1115.0287,12.012175,5.288711,3.9785948,2.1529639,-0.4433695,-5.1001215,-5.1451044,-3.1567078,0.07026157,-1.6757749,-1.5937773,-0.7510726,0.4680874,-2.00493,-3.3122218,-1.5875586,-2.1110358,-1.3434615,-1.2182004,taylor-to-trump,FAKE
0.41597566,1.428292e-06,2011.9085738740916,1627.9389696845947,3463.43085106383,0.16536631482712766,-1107.536,18.998287,5.0295467,0.44635388,-1.2670567,-1.8106186,-3.2117355,-2.9405813,-2.6622343,-0.84192806,-2.6900156,-2.0178196,-0.28168073,0.50359786,-2.6646183,-3.4708278,-2.2186968,-3.1700099,-2.2526743,-2.091859,taylor-to-trump,FAKE
0.36482713,1.8882203e-06,1998.7477145619685,1726.3855460164027,3629.903590425532,0.1577615940824468,-1107.7145,19.033434,3.1957705,4.1024413,3.2625918,-4.4468455,-7.208283,-6.313028,-5.0123224,-2.357808,-2.1540992,-1.579197,0.30676112,0.70904803,-1.8703215,-2.9363036,-2.5445178,-2.7095149,-2.632363,-2.127583,taylor-to-trump,FAKE
0.40179172,1.5945998e-06,2171.672713119445,1726.7188954826433,3905.9175531914893,0.17055560172872342,-1109.7053,19.327427,5.8488483,1.5443465,0.45165285,-2.5294561,-5.834949,-6.863825,-5.598227,-1.7396519,-0.5072368,-0.027076097,0.1478362,-0.2595472,-2.7460425,-2.6166992,-2.2005048,-3.2090955,-2.4656022,-1.6107783,taylor-to-trump,FAKE
0.34589002,1.8528822e-06,2124.985641875184,1651.465356925979,3624.584441489362,0.16752202460106383,-1108.3464,19.346083,9.170828,2.06459,-0.4174652,-1.2924323,-5.4157934,-5.724075,-5.9398336,-3.1368294,-3.3318706,-1.0376862,-0.9391948,0.42657673,-1.8553798,-3.0451694,-2.7456493,-3.9440553,-2.4232962,-2.1789699,taylor-to-trump,FAKE
0.45292735,9.008279e-07,2007.1420288348017,1931.5723628212752,4049.36835106383,0.1463649019281915,-1117.6127,13.009939,2.9962645,-1.4052716,-2.332672,-2.1726487,-2.2071898,-2.6215487,-1.5514743,-0.58549726,-1.4167145,-0.94285315,0.35887313,-0.30707642,-1.4597383,-1.5682639,-2.0027983,-2.0390096,-1.220125,-1.1137803,taylor-to-trump,FAKE
0.4279356,1.670413e-06,2519.5572862469876,1791.1123816036982,4381.39960106383,0.23419838763297873,-1106.6428,16.163164,0.47329444,-2.3387427,1.1330631,0.33581886,-5.719111,-5.87809,-4.198855,0.008225766,-2.7328277,-2.5781016,-0.9403608,1.7830788,-1.4182465,-1.7420297,-0.68663836,-3.2311985,-1.7284861,-1.520278,taylor-to-trump,FAKE
0.3774589,1.6745911e-06,1702.245331584905,1723.1787446896392,3381.2333776595747,0.10946330618351063,-1106.4535,22.29282,3.8148525,0.45160496,1.723122,-1.8310896,-5.9574723,-7.064444,-3.8696516,-0.14745308,-1.376085,-3.1688962,-1.1944145,-0.6903204,-2.6966174,-2.659307,-2.1654725,-2.9238253,-2.0635045,-0.9588253,taylor-to-trump,FAKE
0.36195284,1.4662851e-06,2043.6110321123722,1807.4380574780996,3810.588430851064,0.14054708277925532,-1113.2731,16.006498,8.739719,7.366376,4.810362,0.39697635,-2.6687481,-2.8975518,-4.615421,-4.2132993,-4.049963,-3.5381427,-3.4023745,-0.7670491,-1.5642765,-2.5081723,-1.5045036,-1.9116144,-1.782433,-2.1915689,taylor-to-trump,FAKE
0.4641792,9.673814e-07,2397.749865094216,1916.6447810275172,4557.679521276596,0.19557741855053193,-1118.2004,9.642124,5.3315525,3.7105796,1.540322,-0.79595536,-3.9925122,-3.3084369,-3.136531,-1.4199568,-1.9008853,-0.6956383,-0.69409543,-0.32598847,-2.309004,-2.3140957,-1.4946553,-2.7840564,-2.2723894,-1.6384981,taylor-to-trump,FAKE
0.42827114,1.299261e-06,2227.560150160705,1851.0077062416494,4115.442154255319,0.18126662234042554,-1116.2815,12.200454,4.5473924,2.1521904,1.7511878,-0.9588012,-4.5495114,-3.80104,-2.3541837,-0.7921311,-2.7987764,-2.2073376,-1.2290506,-0.7262383,-2.8628552,-2.5185418,-1.0856525,-1.3251584,-0.586036,-0.9634624,taylor-to-trump,FAKE
0.42672148,8.8837106e-07,2467.308280513564,1792.3197163558514,4211.436170212766,0.20580535239361702,-1121.5334,8.448592,6.086156,4.0062375,2.1482186,0.5930256,-1.1818058,-1.2732964,-2.4714355,-0.7418648,-0.99233377,-0.714052,-1.6415999,-0.8626997,-1.6927786,-1.5611176,-0.94672745,-1.9751394,-0.9712711,-0.9586886,taylor-to-trump,FAKE
0.51804996,1.2303658e-06,2402.2363303907105,1919.9657111538997,4467.752659574468,0.2074260305851064,-1112.6862,13.686549,1.6185077,-2.1381135,-1.8970865,-0.099913254,-1.5802724,-2.5011384,-1.9616842,0.09609967,-1.4726065,-1.90022,-0.95160645,1.2951231,-1.1980041,-3.4299703,-1.6754568,-1.7510192,-1.4278654,-0.39756483,taylor-to-trump,FAKE
0.40466616,1.4767793e-06,1968.62989065684,1745.4861881000893,3639.0458776595747,0.15307097739361702,-1107.5286,21.477715,7.404754,3.7240782,2.1622078,-3.5050566,-8.012045,-6.998442,-4.797196,-2.3609693,-1.6633612,0.0067494577,0.9127301,0.8942405,-2.324838,-3.242067,-2.4132168,-3.4666808,-3.0071332,-1.8239558,taylor-to-trump,FAKE
0.42571536,1.2574538e-06,2611.289948141866,1962.0954660902917,4797.456781914893,0.22295233543882978,-1117.0776,9.968431,4.6725583,3.4014935,2.6474576,-0.29108137,-4.4457674,-3.8326101,-3.5012372,-1.4143932,-2.7576132,-1.8050752,-1.9747332,-0.083319806,-1.4542519,-1.4273331,-1.1207644,-1.8373857,-0.19559759,-1.152913,taylor-to-trump,FAKE
0.50032485,8.2685375e-07,2727.9578775037253,2155.2724932885344,5409.990026595745,0.2323024019281915,-1124.4847,7.547972,3.9428566,2.4792044,1.7613529,-0.2975402,-2.1099267,-2.047442,-1.5287212,-1.8031317,-1.8219883,-0.9581255,-0.36052337,-0.6689296,-1.0914061,-1.1034318,-1.0768688,-1.2644074,-1.472515,-1.5599917,taylor-to-trump,FAKE
0.5433386,1.2476229e-06,2781.196599180268,1884.9758159295811,4855.718085106383,0.2679209607712766,-1117.2122,10.856935,3.168508,3.303975,2.3852866,-1.8580856,-4.371738,-3.7485466,-3.5417635,-2.0431628,-1.7866843,-0.2080329,0.4476334,0.68011993,-1.1003426,-1.8845346,-1.525138,-1.7568767,-0.85001826,-1.1912163,taylor-to-trump,FAKE
0.45519337,1.2399232e-06,2566.3644298874924,1917.250789871559,4732.380319148936,0.23186606549202127,-1117.1228,8.9108715,4.4586134,4.550525,3.1754122,-0.13024402,-5.337875,-5.099328,-4.7747083,-1.8584478,-2.703592,-1.9697257,-1.2747626,1.3737308,-0.056314286,-1.8124403,-1.4270593,-2.1837227,-1.3313884,-2.2568707,taylor-to-trump,FAKE
0.34235746,1.8705016e-06,1932.6917410778185,1608.9500946269372,3321.6422872340427,0.16083672706117022,-1104.9021,22.494892,11.36834,6.7729335,4.961692,-0.17350815,-8.933794,-9.034095,-6.640164,-2.880319,-4.1533546,-1.3876661,0.28298777,1.6525337,-1.6170667,-2.9929955,-2.190902,-3.8583276,-3.6761754,-3.4328687,taylor-to-trump,FAKE
0.33229393,1.6675851e-06,1950.4160125443743,1709.4902676568122,3513.9627659574467,0.13498898769946807,-1110.4392,17.012047,9.377087,9.813758,5.0199966,-0.21726608,-3.6825554,-4.7312036,-5.5629473,-4.4678206,-4.539867,-2.2684948,-1.8397176,-1.3977368,-2.022251,-1.7111439,-1.5480418,-3.7891965,-2.2037652,-1.7669584,taylor-to-trump,FAKE
0.52169615,8.9073e-07,2127.343684905263,1827.9739514838216,4010.3889627659573,0.1948501911569149,-1117.6631,14.157581,6.201403,0.3984172,-1.4613248,-1.2953197,-1.7715774,-2.790715,-3.4921715,-2.455524,-1.8552234,-0.1295059,1.0624043,0.89546806,-0.90178144,-2.3473365,-2.3613029,-2.289481,-2.0599716,-1.6841457,taylor-to-trump,FAKE
0.4001949,2.0749599e-06,2278.722947609025,1626.0012129624508,3685.00664893617,0.19811232546542554,-1102.8562,19.71211,6.6977067,6.030011,4.0274725,-3.7771752,-10.176908,-5.7033677,-5.0838428,-3.4645097,-4.3656144,-1.1257964,0.11393774,1.0071012,-1.9794757,-1.4975443,-1.5297843,-4.756082,-2.34022,-1.5909814,taylor-to-trump,FAKE
0.3863501,1.2522069e-06,1817.154062498492,1652.4664146710384,3320.3125,0.14042241522606383,-1115.4109,16.536518,9.1712885,7.0123363,4.8783236,-0.53568614,-4.9699836,-5.1180468,-4.7593584,-4.421191,-3.7321484,-1.9356998,-0.70345354,-1.1082708,-2.1140149,-1.6038643,-1.0118955,-2.3262362,-2.6773849,-1.8143386,taylor-to-trump,FAKE
0.37927622,1.4707913e-06,1895.1611958346944,1749.2171729776705,3541.057180851064,0.14488447473404256,-1109.1415,21.814367,8.166234,1.3275056,1.162186,-0.24213068,-3.949093,-5.011136,-4.495785,-2.601978,-1.4407469,-0.15978703,-0.35544202,-0.11746378,-1.527601,-3.140488,-4.0825887,-3.6640317,-1.8453343,-1.7629398,taylor-to-trump,FAKE
0.433214,1.2262446e-06,2310.4156866952835,1663.3440152081816,3842.503324468085,0.1978577958776596,-1114.0074,13.901321,7.687887,4.5064406,1.6948264,0.14365724,-3.5382361,-3.4312851,-2.2015538,-0.42962253,-2.7076604,-1.2651268,-1.6923995,-0.9088196,-2.139699,-2.4310477,-0.8742045,-2.1040556,-1.2665073,-1.5953622,taylor-to-trump,FAKE
0.4226616,1.4419511e-06,2220.9557714016187,1789.0511915854422,3872.0079787234044,0.19337495844414893,-1109.2557,17.755392,5.2170925,3.6481674,1.4755019,-3.2830844,-5.011172,-3.709634,-3.4928274,-1.7143496,-2.7122571,-1.8479481,-0.19100189,0.39512625,-2.189574,-2.6891131,-1.938726,-3.3877754,-2.3451996,-1.196617,taylor-to-trump,FAKE
0.38166893,1.8244154e-06,2099.0622990375696,1683.4490863134508,3581.6988031914893,0.17344892785904256,-1108.3833,19.695417,7.0912237,2.1985233,0.47496518,-3.1993132,-6.5613966,-4.9062443,-4.37847,-3.5992377,-3.1453035,0.07966223,0.400967,0.96272755,-1.2319254,-2.2563286,-2.7046049,-3.6576347,-1.973921,-1.0884465,taylor-to-trump,FAKE
0.40827927,1.3263024e-06,2004.4872000337355,1758.0150230645395,3723.238031914894,0.1558552194148936,-1112.5962,17.2843,7.777756,3.7558665,-0.19463523,-1.9132242,-3.239711,-4.9847326,-5.4309845,-2.9282792,-2.340433,-1.4386444,-0.08485448,0.6670639,-1.2263042,-2.6334527,-1.7635232,-2.9131117,-2.9330301,-2.03144,taylor-to-trump,FAKE
0.38495952,1.2520877e-06,2279.7711219469684,1768.6821617966377,4015.458776595745,0.19157247340425532,-1114.4617,14.890891,8.40604,5.3937197,3.682533,0.84765047,-4.80498,-5.384198,-4.8313093,-3.2551556,-2.8625054,-1.2318753,-0.54596424,1.4155549,-0.3673569,-1.3725271,-0.8025059,-2.2669227,-2.0810096,-2.7147255,taylor-to-trump,FAKE
0.47188553,1.3973589e-06,2329.8185990858797,1675.820401575317,3921.293218085106,0.2227757230718085,-1108.905,17.027184,3.348517,-0.56367934,0.16742428,-2.4405067,-5.728211,-3.2013676,-1.8714304,0.45446074,-1.5740694,-1.3772786,-0.81016636,0.12811324,-2.50376,-2.4715817,-1.2021884,-2.4062219,-1.8624332,-1.5169709,taylor-to-trump,FAKE
0.4293621,1.0024364e-06,2259.8715986679263,1850.3097512021873,4123.836436170212,0.19023749168882978,-1118.6725,12.398786,8.762272,4.688595,2.1178615,0.8179588,-2.3835385,-2.825049,-3.1562467,-2.6601193,-2.5797029,-0.80600876,-1.436151,-0.32403207,-0.74259543,-1.2689385,-0.9688,-1.9613401,-1.3136961,-1.5372354,taylor-to-trump,FAKE
0.4333626,1.2362018e-06,2220.6359861365345,1823.571071360869,3931.599069148936,0.18223799035904256,-1114.0613,16.02266,8.416737,2.1350446,0.3139414,-0.6994501,-3.558037,-3.1070154,-3.4032052,-2.3043108,-2.8772428,-1.1892935,-1.2316093,-0.1835817,-2.1605008,-2.6723912,-1.5868636,-2.1025393,-1.3558139,-1.61167,taylor-to-trump,FAKE
0.4791273,1.1945658e-06,2120.3326359420307,1876.695413266635,4075.1329787234044,0.1619691240026596,-1115.3503,14.315276,4.693295,1.5868875,0.052653555,-1.9661188,-2.8776104,-3.5839581,-4.809936,-2.559916,-0.58389956,0.1931568,0.17760904,0.09750685,-1.100022,-2.0436223,-1.923449,-1.7560477,-1.0795711,-0.9865983,taylor-to-trump,FAKE
0.48105928,1.3469609e-06,2426.1317956789685,1818.7079827174978,4303.939494680851,0.20865712267287234,-1116.0137,9.003396,4.5981984,6.285292,0.96268815,-1.350107,-1.7558095,-3.104238,-5.208896,-2.3594654,-1.3658892,-1.1262424,-1.607161,0.037582308,-0.70614946,-1.6603395,-1.879285,-2.0036771,-0.8931171,-1.6624012,taylor-to-trump,FAKE
0.42510045,1.4021938e-06,2284.5729972929785,1786.1155956658347,4066.40625,0.1952189993351064,-1113.7584,14.494984,7.180802,5.2506375,2.3730369,-4.3194695,-6.500539,-3.8359194,-4.11209,-2.2041466,-2.480116,-0.90125364,-0.83309525,0.12995552,-1.8541418,-2.4614174,-2.0705202,-2.511612,-2.2587857,-2.072018,taylor-to-trump,FAKE
0.3897788,1.3517736e-06,2319.701622248035,1919.6770388144325,4382.895611702128,0.19397751828457446,-1112.6833,14.93593,5.140489,4.168481,3.3952575,-2.3896165,-4.4563265,-3.3941882,-4.014542,-2.3112342,-3.0681214,-2.0490284,-1.0605496,0.12965472,-2.411388,-2.574865,-1.8490777,-2.1882448,-1.989073,-1.9085026,taylor-to-trump,FAKE
0.37932238,1.7825688e-06,2061.168905987442,1646.4884003920356,3520.1961436170213,0.16559487200797873,-1110.163,16.740965,8.834541,6.1567397,1.8718065,-2.8390985,-4.9325843,-4.2770567,-6.0612683,-4.0203004,-4.8553023,-1.9474587,-0.73575217,-0.813994,-3.4112663,-2.1796625,-1.6042337,-3.0376847,-1.6281409,-1.7518562,taylor-to-trump,FAKE
0.4798241,1.3132114e-06,1892.5530135972442,1655.3818963264225,3548.7034574468084,0.15276450299202127,-1109.9187,18.103193,2.7374115,-0.6453161,0.63055974,-1.2413085,-4.4600024,-5.1593637,-4.4093885,-1.5691242,-0.2334694,-0.44841903,-0.5792182,-0.049707256,-1.8886526,-3.0253072,-2.3832676,-2.560547,-2.5396416,-2.1596434,taylor-to-trump,FAKE
0.31326187,2.2730676e-06,1880.985263013151,1689.002965412944,3428.27460106383,0.11291763630319149,-1103.886,20.470486,5.599868,8.897761,1.5515473,-5.377634,-3.2417474,-5.4755263,-7.5712314,-3.5393338,-1.9444221,-2.111807,-2.347839,-1.8683099,-2.9247622,-4.1891785,-2.8569586,-2.3810859,-1.7234951,-0.48795173,taylor-to-trump,FAKE
0.44085932,7.7607353e-07,2508.9053687256473,2039.4623754282725,4890.043218085107,0.1994888630319149,-1121.5278,9.314822,1.9055468,-0.84194255,-0.25955585,-0.12500423,-1.5330442,-2.20628,-0.8780841,-0.1131005,-0.8476995,-1.27426,-0.67535025,-0.09123426,-0.7010687,-1.5257363,-1.4567791,-1.4098969,-1.383265,-1.0711198,taylor-to-trump,FAKE
0.5458776,9.5042026e-07,2822.07358256108,1977.4472926396297,5127.327127659574,0.27660093916223405,-1124.3119,3.3795543,4.0184374,0.6488492,-0.41073698,0.7729134,-1.6923447,-0.7323032,-1.8127325,-0.9717004,-1.5847101,-0.033454247,-1.1862868,0.2559126,-0.8971102,-0.84681684,-0.40443563,-1.4871664,-0.8709711,-0.7834855,taylor-to-trump,FAKE
0.33734134,1.7645041e-06,1619.8132528621463,1618.5925157488434,2985.78789893617,0.10732837433510638,-1107.4413,23.1945,10.181195,6.494623,4.085068,-1.8453404,-6.411173,-7.237922,-7.2111115,-5.1145205,-3.66116,-2.11124,-0.980552,-1.0969063,-2.1533349,-1.7730197,-1.9111581,-3.132669,-2.673334,-2.197544,taylor-to-trump,FAKE
0.5057893,1.063765e-06,2701.316485568388,2043.8285146335293,4924.119015957447,0.24828582114361702,-1118.9163,9.540515,3.1350913,2.2754545,1.130195,-1.3541983,-2.3161185,-2.0704892,-3.005713,-2.4276538,-2.8931174,-1.6371055,-0.6967724,0.20757148,-0.9969373,-1.0917045,-1.0682502,-1.6208342,-1.0149766,-1.2847042,taylor-to-trump,FAKE
0.35127062,1.7541452e-06,1763.3036484533009,1575.9480379413753,3051.030585106383,0.13580971575797873,-1106.8582,23.37226,9.169533,3.722154,2.4753141,-0.64971113,-4.49807,-5.182917,-5.289255,-4.2339706,-3.3802805,-2.071926,-1.2017939,0.07815969,-2.2571466,-3.847215,-2.6950781,-2.6492434,-2.8673248,-2.9745357,taylor-to-trump,FAKE
0.43808162,9.540355e-07,2142.418008668994,1707.1679598460398,3656.998005319149,0.1855209025930851,-1117.3572,14.446787,9.064589,5.3063745,2.7495055,-1.1818831,-4.8896356,-4.2472367,-3.5344498,-2.7757523,-2.444494,-0.12646782,0.4984272,0.30557984,-1.5100148,-2.3004575,-2.4283068,-3.2868547,-2.5585463,-2.192227,taylor-to-trump,FAKE
0.41849756,1.2513246e-06,2091.874119143692,1765.600689182006,3745.2626329787236,0.18159906914893617,-1115.5073,15.153841,4.972779,-0.15834992,-0.9556515,-1.594023,-2.7208703,-2.8677244,-3.2224226,-1.6049696,-0.45591232,-0.65500635,-1.191918,-0.3724171,-1.0594764,-2.1553733,-2.122988,-2.053441,-1.4195548,-0.88601345,taylor-to-trump,FAKE
0.44559178,1.1800082e-06,2176.7617022268364,1713.236147454992,3804.853723404255,0.1889388713430851,-1114.2379,15.708928,3.730009,0.13641493,0.3708164,-0.6474244,-1.7394034,-2.6110973,-3.396865,-3.173383,-3.204779,-2.6441345,-1.0102078,0.74015546,-0.734037,-2.3607306,-1.9547107,-1.7143868,-1.5619683,-1.329904,taylor-to-trump,FAKE
0.44203317,1.241352e-06,2279.9786155574416,1734.0773254975759,3932.097739361702,0.19859541223404256,-1116.1077,13.858209,6.6481037,2.8790689,2.3920395,0.85516715,-2.3665137,-3.7233644,-4.481321,-2.4538643,-2.7272427,-2.1270592,-2.1551938,0.00081525586,-0.9120629,-2.0188143,-2.0979521,-2.6548848,-1.8086419,-1.717534,taylor-to-trump,FAKE
0.45022017,1.2809746e-06,2323.5993768995463,1722.3339349680225,3984.873670212766,0.20541057180851063,-1113.969,15.748349,4.221611,-0.6843111,-1.1849694,-0.6409944,-0.918286,-2.062094,-2.5154235,-1.3459166,-1.6441318,-1.4460697,-1.1006256,-0.115025766,-1.6328108,-2.8330212,-2.8913574,-2.3854928,-0.9469337,-0.5650964,taylor-to-trump,FAKE
0.46095055,9.804594e-07,2196.8921993277577,1963.739821749985,4361.037234042553,0.1654026761968085,-1120.8319,10.284088,6.7216763,4.3221335,2.2260616,-0.800535,-2.9669404,-2.9993007,-3.9253914,-3.2287302,-2.7669895,-1.2351556,-1.0403125,-0.61630166,-1.3336047,-0.9030844,-0.72455955,-1.3304795,-0.887812,-1.0365072,taylor-to-trump,FAKE
0.46676072,1.0010705e-06,2162.873098853902,1720.2743442526141,3813.663563829787,0.18592087765957446,-1115.5564,14.174812,5.073462,-0.136578,-0.47314006,0.72964203,-0.12101929,-1.8777148,-2.6701262,-0.42095342,-1.0554867,-0.9682114,-1.0035913,-0.50665516,-2.2948854,-2.6392052,-2.1021578,-2.1553378,-0.9755107,-0.73362917,taylor-to-trump,FAKE
0.55393934,7.291121e-07,2622.0034429098096,1965.338864066941,4762.965425531915,0.22382500831117022,-1121.203,8.03692,1.403046,0.4575965,1.0415419,-0.65910256,-2.5687885,-2.036719,-1.2800395,-0.32799807,-0.83851594,-0.43460715,0.035946112,0.36433306,-0.4524602,-1.1581323,-1.5051786,-1.7249286,-1.1171232,-1.0535518,taylor-to-trump,FAKE
0.42941916,1.2212483e-06,2293.8419187723052,1897.086303664702,4300.365691489362,0.19194647606382978,-1111.8881,15.657101,3.3121977,0.08808201,0.7939392,0.02697716,-3.0006804,-2.3792808,-0.6650369,-0.030946905,-1.7514846,-1.5269071,-0.8875483,0.49345353,-1.2945151,-2.3696802,-2.0970926,-3.0255523,-1.9261554,-1.3330926,taylor-to-trump,FAKE
0.5614031,6.3696575e-07,2668.257341891706,2030.151022493771,4873.420877659574,0.23754363364361702,-1123.6989,6.6140122,4.8910546,3.0487287,1.397764,-1.1980155,-2.826877,-1.6392866,-1.8090606,-0.9404247,-1.5166306,-0.20787965,-0.38732797,-0.3762048,-1.6631031,-1.1195405,-0.7698994,-1.7330983,-1.1758579,-0.82944626,taylor-to-trump,FAKE
0.40843824,1.3229346e-06,2081.1721191641627,1747.2418880304645,3776.761968085106,0.17380734707446807,-1111.063,19.089388,8.168725,2.9464312,0.6787226,-1.3416947,-4.759032,-5.051681,-3.092618,-0.653039,-0.88769907,-0.2214177,0.46320152,0.40831506,-2.704372,-3.832365,-2.6265898,-3.0920615,-2.3147109,-1.9544309,taylor-to-trump,FAKE
0.46961364,8.359504e-07,2369.1223154535537,1945.1329754167602,4487.450132978724,0.18994660073138298,-1120.0282,10.677527,7.028042,3.1002603,0.6631646,-1.772719,-3.68291,-2.6936507,-2.712421,-0.8481087,-0.8239192,0.39215803,-0.45941857,-0.20240378,-1.297069,-1.8277546,-1.6177961,-1.8963236,-1.2842134,-1.6215028,taylor-to-trump,FAKE
