image_name,original_sample,LABEL
trump-to-ryan_126,trump-to-ryan,FAKE
trump-to-ryan_127,trump-to-ryan,FAKE
trump-to-ryan_128,trump-to-ryan,FAKE
trump-to-ryan_129,trump-to-ryan,FAKE
trump-to-ryan_130,trump-to-ryan,FAKE
trump-to-ryan_131,trump-to-ryan,FAKE
trump-to-ryan_132,trump-to-ryan,FAKE
trump-to-ryan_133,trump-to-ryan,FAKE
trump-to-ryan_134,trump-to-ryan,FAKE
trump-to-ryan_135,trump-to-ryan,FAKE
trump-to-ryan_136,trump-to-ryan,FAKE
trump-to-ryan_137,trump-to-ryan,FAKE
trump-to-ryan_138,trump-to-ryan,FAKE
trump-to-ryan_139,trump-to-ryan,FAKE
trump-to-ryan_140,trump-to-ryan,FAKE
trump-to-ryan_141,trump-to-ryan,FAKE
trump-to-ryan_142,trump-to-ryan,FAKE
trump-to-ryan_143,trump-to-ryan,FAKE
trump-to-ryan_144,trump-to-ryan,FAKE
trump-to-ryan_145,trump-to-ryan,FAKE
trump-to-ryan_146,trump-to-ryan,FAKE
trump-to-ryan_147,trump-to-ryan,FAKE
trump-to-ryan_148,trump-to-ryan,FAKE
trump-to-ryan_149,trump-to-ryan,FAKE
trump-to-ryan_150,trump-to-ryan,FAKE
trump-to-ryan_151,trump-to-ryan,FAKE
trump-to-ryan_152,trump-to-ryan,FAKE
trump-to-ryan_153,trump-to-ryan,FAKE
trump-to-ryan_154,trump-to-ryan,FAKE
trump-to-ryan_155,trump-to-ryan,FAKE
trump-to-ryan_156,trump-to-ryan,FAKE
trump-to-ryan_157,trump-to-ryan,FAKE
trump-to-ryan_158,trump-to-ryan,FAKE
trump-to-ryan_159,trump-to-ryan,FAKE
trump-to-ryan_160,trump-to-ryan,FAKE
trump-to-ryan_161,trump-to-ryan,FAKE
trump-to-ryan_162,trump-to-ryan,FAKE
trump-to-ryan_163,trump-to-ryan,FAKE
trump-to-ryan_164,trump-to-ryan,FAKE
trump-to-ryan_165,trump-to-ryan,FAKE
trump-to-ryan_166,trump-to-ryan,FAKE
trump-to-ryan_167,trump-to-ryan,FAKE
trump-to-ryan_168,trump-to-ryan,FAKE
trump-to-ryan_169,trump-to-ryan,FAKE
trump-to-ryan_170,trump-to-ryan,FAKE
trump-to-ryan_171,trump-to-ryan,FAKE
trump-to-ryan_172,trump-to-ryan,FAKE
trump-to-ryan_173,trump-to-ryan,FAKE
trump-to-ryan_174,trump-to-ryan,FAKE
trump-to-ryan_175,trump-to-ryan,FAKE
trump-to-ryan_176,trump-to-ryan,FAKE
trump-to-ryan_177,trump-to-ryan,FAKE
trump-to-ryan_178,trump-to-ryan,FAKE
trump-to-ryan_179,trump-to-ryan,FAKE
trump-to-ryan_180,trump-to-ryan,FAKE
trump-to-ryan_181,trump-to-ryan,FAKE
trump-to-ryan_182,trump-to-ryan,FAKE
trump-to-ryan_183,trump-to-ryan,FAKE
trump-to-ryan_184,trump-to-ryan,FAKE
trump-to-ryan_185,trump-to-ryan,FAKE
trump-to-ryan_186,trump-to-ryan,FAKE
trump-to-ryan_187,trump-to-ryan,FAKE
trump-to-ryan_188,trump-to-ryan,FAKE
trump-to-ryan_189,trump-to-ryan,FAKE
trump-to-ryan_190,trump-to-ryan,FAKE
trump-to-ryan_191,trump-to-ryan,FAKE
trump-to-ryan_192,trump-to-ryan,FAKE
trump-to-ryan_193,trump-to-ryan,FAKE
trump-to-ryan_194,trump-to-ryan,FAKE
trump-to-ryan_195,trump-to-ryan,FAKE
trump-to-ryan_196,trump-to-ryan,FAKE
trump-to-ryan_197,trump-to-ryan,FAKE
trump-to-ryan_198,trump-to-ryan,FAKE
trump-to-ryan_199,trump-to-ryan,FAKE
trump-to-taylor_0,trump-to-taylor,FAKE
trump-to-taylor_1,trump-to-taylor,FAKE
trump-to-taylor_2,trump-to-taylor,FAKE
trump-to-taylor_3,trump-to-taylor,FAKE
trump-to-taylor_4,trump-to-taylor,FAKE
trump-to-taylor_5,trump-to-taylor,FAKE
trump-to-taylor_6,trump-to-taylor,FAKE
trump-to-taylor_7,trump-to-taylor,FAKE
trump-to-taylor_8,trump-to-taylor,FAKE
trump-to-taylor_9,trump-to-taylor,FAKE
trump-to-taylor_10,trump-to-taylor,FAKE
trump-to-taylor_11,trump-to-taylor,FAKE
trump-to-taylor_12,trump-to-taylor,FAKE
trump-to-taylor_13,trump-to-taylor,FAKE
trump-to-taylor_14,trump-to-taylor,FAKE
trump-to-taylor_15,trump-to-taylor,FAKE
trump-to-taylor_16,trump-to-taylor,FAKE
trump-to-taylor_17,trump-to-taylor,FAKE
trump-to-taylor_18,trump-to-taylor,FAKE
trump-to-taylor_19,trump-to-taylor,FAKE
trump-to-taylor_20,trump-to-taylor,FAKE
trump-to-taylor_21,trump-to-taylor,FAKE
trump-to-taylor_22,trump-to-taylor,FAKE
trump-to-taylor_23,trump-to-taylor,FAKE
trump-to-taylor_24,trump-to-taylor,FAKE
trump-to-taylor_25,trump-to-taylor,FAKE
trump-to-taylor_26,trump-to-taylor,FAKE
trump-to-taylor_27,trump-to-taylor,FAKE
trump-to-taylor_28,trump-to-taylor,FAKE
trump-to-taylor_29,trump-to-taylor,FAKE
trump-to-taylor_30,trump-to-taylor,FAKE
trump-to-taylor_31,trump-to-taylor,FAKE
trump-to-taylor_32,trump-to-taylor,FAKE
trump-to-taylor_33,trump-to-taylor,FAKE
trump-to-taylor_34,trump-to-taylor,FAKE
trump-to-taylor_35,trump-to-taylor,FAKE
trump-to-taylor_36,trump-to-taylor,FAKE
trump-to-taylor_37,trump-to-taylor,FAKE
trump-to-taylor_38,trump-to-taylor,FAKE
trump-to-taylor_39,trump-to-taylor,FAKE
trump-to-taylor_40,trump-to-taylor,FAKE
trump-to-taylor_41,trump-to-taylor,FAKE
trump-to-taylor_42,trump-to-taylor,FAKE
trump-to-taylor_43,trump-to-taylor,FAKE
trump-to-taylor_44,trump-to-taylor,FAKE
trump-to-taylor_45,trump-to-taylor,FAKE
trump-to-taylor_46,trump-to-taylor,FAKE
trump-to-taylor_47,trump-to-taylor,FAKE
trump-to-taylor_48,trump-to-taylor,FAKE
trump-to-taylor_49,trump-to-taylor,FAKE
trump-to-taylor_50,trump-to-taylor,FAKE
trump-to-taylor_51,trump-to-taylor,FAKE
trump-to-taylor_52,trump-to-taylor,FAKE
trump-to-taylor_53,trump-to-taylor,FAKE
trump-to-taylor_54,trump-to-taylor,FAKE
trump-to-taylor_55,trump-to-taylor,FAKE
trump-to-taylor_56,trump-to-taylor,FAKE
trump-to-taylor_57,trump-to-taylor,FAKE
trump-to-taylor_58,trump-to-taylor,FAKE
trump-to-taylor_59,trump-to-taylor,FAKE
trump-to-taylor_60,trump-to-taylor,FAKE
trump-to-taylor_61,trump-to-taylor,FAKE
trump-to-taylor_62,trump-to-taylor,FAKE
trump-to-taylor_63,trump-to-taylor,FAKE
trump-to-taylor_64,trump-to-taylor,FAKE
trump-to-taylor_65,trump-to-taylor,FAKE
trump-to-taylor_66,trump-to-taylor,FAKE
trump-to-taylor_67,trump-to-taylor,FAKE
trump-to-taylor_68,trump-to-taylor,FAKE
trump-to-taylor_69,trump-to-taylor,FAKE
trump-to-taylor_70,trump-to-taylor,FAKE
trump-to-taylor_71,trump-to-taylor,FAKE
trump-to-taylor_72,trump-to-taylor,FAKE
trump-to-taylor_73,trump-to-taylor,FAKE
trump-to-taylor_74,trump-to-taylor,FAKE
trump-to-taylor_75,trump-to-taylor,FAKE
trump-to-taylor_76,trump-to-taylor,FAKE
trump-to-taylor_77,trump-to-taylor,FAKE
trump-to-taylor_78,trump-to-taylor,FAKE
trump-to-taylor_79,trump-to-taylor,FAKE
trump-to-taylor_80,trump-to-taylor,FAKE
trump-to-taylor_81,trump-to-taylor,FAKE
trump-to-taylor_82,trump-to-taylor,FAKE
trump-to-taylor_83,trump-to-taylor,FAKE
trump-to-taylor_84,trump-to-taylor,FAKE
trump-to-taylor_85,trump-to-taylor,FAKE
trump-to-taylor_86,trump-to-taylor,FAKE
trump-to-taylor_87,trump-to-taylor,FAKE
trump-to-taylor_88,trump-to-taylor,FAKE
trump-to-taylor_89,trump-to-taylor,FAKE
trump-to-taylor_90,trump-to-taylor,FAKE
trump-to-taylor_91,trump-to-taylor,FAKE
trump-to-taylor_92,trump-to-taylor,FAKE
trump-to-taylor_93,trump-to-taylor,FAKE
trump-to-taylor_94,trump-to-taylor,FAKE
trump-to-taylor_95,trump-to-taylor,FAKE
trump-to-taylor_96,trump-to-taylor,FAKE
trump-to-taylor_97,trump-to-taylor,FAKE
trump-to-taylor_98,trump-to-taylor,FAKE
trump-to-taylor_99,trump-to-taylor,FAKE
trump-to-taylor_100,trump-to-taylor,FAKE
trump-to-taylor_101,trump-to-taylor,FAKE
trump-to-taylor_102,trump-to-taylor,FAKE
trump-to-taylor_103,trump-to-taylor,FAKE
trump-to-taylor_104,trump-to-taylor,FAKE
trump-to-taylor_105,trump-to-taylor,FAKE
trump-to-taylor_106,trump-to-taylor,FAKE
trump-to-taylor_107,trump-to-taylor,FAKE
trump-to-taylor_108,trump-to-taylor,FAKE
trump-to-taylor_109,trump-to-taylor,FAKE
trump-to-taylor_110,trump-to-taylor,FAKE
trump-to-taylor_111,trump-to-taylor,FAKE
trump-to-taylor_112,trump-to-taylor,FAKE
trump-to-taylor_113,trump-to-taylor,FAKE
trump-to-taylor_114,trump-to-taylor,FAKE
trump-to-taylor_115,trump-to-taylor,FAKE
trump-to-taylor_116,trump-to-taylor,FAKE
trump-to-taylor_117,trump-to-taylor,FAKE
trump-to-taylor_118,trump-to-taylor,FAKE
trump-to-taylor_119,trump-to-taylor,FAKE
trump-to-taylor_120,trump-to-taylor,FAKE
trump-to-taylor_121,trump-to-taylor,FAKE
trump-to-taylor_122,trump-to-taylor,FAKE
trump-to-taylor_123,trump-to-taylor,FAKE
trump-to-taylor_124,trump-to-taylor,FAKE
trump-to-taylor_125,trump-to-taylor,FAKE
trump-to-taylor_126,trump-to-taylor,FAKE
trump-to-taylor_127,trump-to-taylor,FAKE
trump-to-taylor_128,trump-to-taylor,FAKE
trump-to-taylor_129,trump-to-taylor,FAKE
trump-to-taylor_130,trump-to-taylor,FAKE
trump-to-taylor_131,trump-to-taylor,FAKE
trump-to-taylor_132,trump-to-taylor,FAKE
trump-to-taylor_133,trump-to-taylor,FAKE
trump-to-taylor_134,trump-to-taylor,FAKE
trump-to-taylor_135,trump-to-taylor,FAKE
trump-to-taylor_136,trump-to-taylor,FAKE
trump-to-taylor_137,trump-to-taylor,FAKE
trump-to-taylor_138,trump-to-taylor,FAKE
trump-to-taylor_139,trump-to-taylor,FAKE
trump-to-taylor_140,trump-to-taylor,FAKE
trump-to-taylor_141,trump-to-taylor,FAKE
trump-to-taylor_142,trump-to-taylor,FAKE
trump-to-taylor_143,trump-to-taylor,FAKE
trump-to-taylor_144,trump-to-taylor,FAKE
trump-to-taylor_145,trump-to-taylor,FAKE
trump-to-taylor_146,trump-to-taylor,FAKE
trump-to-taylor_147,trump-to-taylor,FAKE
trump-to-taylor_148,trump-to-taylor,FAKE
trump-to-taylor_149,trump-to-taylor,FAKE
trump-to-taylor_150,trump-to-taylor,FAKE
trump-to-taylor_151,trump-to-taylor,FAKE
trump-to-taylor_152,trump-to-taylor,FAKE
trump-to-taylor_153,trump-to-taylor,FAKE
trump-to-taylor_154,trump-to-taylor,FAKE
trump-to-taylor_155,trump-to-taylor,FAKE
trump-to-taylor_156,trump-to-taylor,FAKE
trump-to-taylor_157,trump-to-taylor,FAKE
trump-to-taylor_158,trump-to-taylor,FAKE
trump-to-taylor_159,trump-to-taylor,FAKE
trump-to-taylor_160,trump-to-taylor,FAKE
trump-to-taylor_161,trump-to-taylor,FAKE
trump-to-taylor_162,trump-to-taylor,FAKE
trump-to-taylor_163,trump-to-taylor,FAKE
trump-to-taylor_164,trump-to-taylor,FAKE
trump-to-taylor_165,trump-to-taylor,FAKE
trump-to-taylor_166,trump-to-taylor,FAKE
trump-to-taylor_167,trump-to-taylor,FAKE
trump-to-taylor_168,trump-to-taylor,FAKE
trump-to-taylor_169,trump-to-taylor,FAKE
trump-to-taylor_170,trump-to-taylor,FAKE
trump-to-taylor_171,trump-to-taylor,FAKE
trump-to-taylor_172,trump-to-taylor,FAKE
trump-to-taylor_173,trump-to-taylor,FAKE
trump-to-taylor_174,trump-to-taylor,FAKE
trump-to-taylor_175,trump-to-taylor,FAKE
trump-to-taylor_176,trump-to-taylor,FAKE
trump-to-taylor_177,trump-to-taylor,FAKE
trump-to-taylor_178,trump-to-taylor,FAKE
trump-to-taylor_179,trump-to-taylor,FAKE
trump-to-taylor_180,trump-to-taylor,FAKE
trump-to-taylor_181,trump-to-taylor,FAKE
trump-to-taylor_182,trump-to-taylor,FAKE
trump-to-taylor_183,trump-to-taylor,FAKE
trump-to-taylor_184,trump-to-taylor,FAKE
trump-to-taylor_185,trump-to-taylor,FAKE
trump-to-taylor_186,trump-to-taylor,FAKE
trump-to-taylor_187,trump-to-taylor,FAKE
trump-to-taylor_188,trump-to-taylor,FAKE
trump-to-taylor_189,trump-to-taylor,FAKE
trump-to-taylor_190,trump-to-taylor,FAKE
trump-to-taylor_191,trump-to-taylor,FAKE
trump-to-taylor_192,trump-to-taylor,FAKE
trump-to-taylor_193,trump-to-taylor,FAKE
trump-to-taylor_194,trump-to-taylor,FAKE
trump-to-taylor_195,trump-to-taylor,FAKE
trump-to-taylor_196,trump-to-taylor,FAKE
trump-to-taylor_197,trump-to-taylor,FAKE
trump-to-taylor_198,trump-to-taylor,FAKE
trump-to-taylor_199,trump-to-taylor,FAKE
biden-original_0,biden-original,REAL
biden-original_1,biden-original,REAL
biden-original_2,biden-original,REAL
biden-original_3,biden-original,REAL
biden-original_4,biden-original,REAL
biden-original_5,biden-original,REAL
biden-original_6,biden-original,REAL
biden-original_7,biden-original,REAL
biden-original_8,biden-original,REAL
biden-original_9,biden-original,REAL
biden-original_10,biden-original,REAL
biden-original_11,biden-original,REAL
biden-original_12,biden-original,REAL
biden-original_13,biden-original,REAL
biden-original_14,biden-original,REAL
biden-original_15,biden-original,REAL
biden-original_16,biden-original,REAL
biden-original_17,biden-original,REAL
biden-original_18,biden-original,REAL
biden-original_19,biden-original,REAL
biden-original_20,biden-original,REAL
biden-original_21,biden-original,REAL
biden-original_22,biden-original,REAL
biden-original_23,biden-original,REAL
biden-original_24,biden-original,REAL
biden-original_25,biden-original,REAL
biden-original_26,biden-original,REAL
biden-original_27,biden-original,REAL
biden-original_28,biden-original,REAL
biden-original_29,biden-original,REAL
biden-original_30,biden-original,REAL
biden-original_31,biden-original,REAL
biden-original_32,biden-original,REAL
biden-original_33,biden-original,REAL
biden-original_34,biden-original,REAL
biden-original_35,biden-original,REAL
biden-original_36,biden-original,REAL
biden-original_37,biden-original,REAL
biden-original_38,biden-original,REAL
biden-original_39,biden-original,REAL
biden-original_40,biden-original,REAL
biden-original_41,biden-original,REAL
biden-original_42,biden-original,REAL
biden-original_43,biden-original,REAL
biden-original_44,biden-original,REAL
biden-original_45,biden-original,REAL
biden-original_46,biden-original,REAL
biden-original_47,biden-original,REAL
biden-original_48,biden-original,REAL
biden-original_49,biden-original,REAL
biden-original_50,biden-original,REAL
biden-original_51,biden-original,REAL
biden-original_52,biden-original,REAL
biden-original_53,biden-original,REAL
biden-original_54,biden-original,REAL
biden-original_55,biden-original,REAL
biden-original_56,biden-original,REAL
biden-original_57,biden-original,REAL
biden-original_58,biden-original,REAL
biden-original_59,biden-original,REAL
biden-original_60,biden-original,REAL
biden-original_61,biden-original,REAL
biden-original_62,biden-original,REAL
biden-original_63,biden-original,REAL
biden-original_64,biden-original,REAL
biden-original_65,biden-original,REAL
biden-original_66,biden-original,REAL
biden-original_67,biden-original,REAL
biden-original_68,biden-original,REAL
biden-original_69,biden-original,REAL
biden-original_70,biden-original,REAL
biden-original_71,biden-original,REAL
biden-original_72,biden-original,REAL
biden-original_73,biden-original,REAL
biden-original_74,biden-original,REAL
biden-original_75,biden-original,REAL
biden-original_76,biden-original,REAL
biden-original_77,biden-original,REAL
biden-original_78,biden-original,REAL
biden-original_79,biden-original,REAL
biden-original_80,biden-original,REAL
biden-original_81,biden-original,REAL
biden-original_82,biden-original,REAL
biden-original_83,biden-original,REAL
biden-original_84,biden-original,REAL
biden-original_85,biden-original,REAL
biden-original_86,biden-original,REAL
biden-original_87,biden-original,REAL
biden-original_88,biden-original,REAL
biden-original_89,biden-original,REAL
biden-original_90,biden-original,REAL
biden-original_91,biden-original,REAL
biden-original_92,biden-original,REAL
biden-original_93,biden-original,REAL
biden-original_94,biden-original,REAL
biden-original_95,biden-original,REAL
biden-original_96,biden-original,REAL
biden-original_97,biden-original,REAL
biden-original_98,biden-original,REAL
biden-original_99,biden-original,REAL
biden-original_100,biden-original,REAL
biden-original_101,biden-original,REAL
biden-original_102,biden-original,REAL
biden-original_103,biden-original,REAL
biden-original_104,biden-original,REAL
biden-original_105,biden-original,REAL
biden-original_106,biden-original,REAL
biden-original_107,biden-original,REAL
biden-original_108,biden-original,REAL
biden-original_109,biden-original,REAL
biden-original_110,biden-original,REAL
biden-original_111,biden-original,REAL
biden-original_112,biden-original,REAL
biden-original_113,biden-original,REAL
biden-original_114,biden-original,REAL
biden-original_115,biden-original,REAL
biden-original_116,biden-original,REAL
biden-original_117,biden-original,REAL
biden-original_118,biden-original,REAL
biden-original_119,biden-original,REAL
biden-original_120,biden-original,REAL
biden-original_121,biden-original,REAL
biden-original_122,biden-original,REAL
biden-original_123,biden-original,REAL
biden-original_124,biden-original,REAL
biden-original_125,biden-original,REAL
biden-original_126,biden-original,REAL
biden-original_127,biden-original,REAL
biden-original_128,biden-original,REAL
biden-original_129,biden-original,REAL
biden-original_130,biden-original,REAL
biden-original_131,biden-original,REAL
biden-original_132,biden-original,REAL
biden-original_133,biden-original,REAL
biden-original_134,biden-original,REAL
biden-original_135,biden-original,REAL
biden-original_136,biden-original,REAL
biden-original_137,biden-original,REAL
biden-original_138,biden-original,REAL
biden-original_139,biden-original,REAL
biden-original_140,biden-original,REAL
biden-original_141,biden-original,REAL
biden-original_142,biden-original,REAL
biden-original_143,biden-original,REAL
biden-original_144,biden-original,REAL
biden-original_145,biden-original,REAL
biden-original_146,biden-original,REAL
biden-original_147,biden-original,REAL
biden-original_148,biden-original,REAL
biden-original_149,biden-original,REAL
biden-original_150,biden-original,REAL
biden-original_151,biden-original,REAL
biden-original_152,biden-original,REAL
biden-original_153,biden-original,REAL
biden-original_154,biden-original,REAL
biden-original_155,biden-original,REAL
biden-original_156,biden-original,REAL
biden-original_157,biden-original,REAL
biden-original_158,biden-original,REAL
biden-original_159,biden-original,REAL
biden-original_160,biden-original,REAL
biden-original_161,biden-original,REAL
biden-original_162,biden-original,REAL
biden-original_163,biden-original,REAL
biden-original_164,biden-original,REAL
biden-original_165,biden-original,REAL
biden-original_166,biden-original,REAL
biden-original_167,biden-original,REAL
biden-original_168,biden-original,REAL
biden-original_169,biden-original,REAL
biden-original_170,biden-original,REAL
biden-original_171,biden-original,REAL
biden-original_172,biden-original,REAL
biden-original_173,biden-original,REAL
biden-original_174,biden-original,REAL
biden-original_175,biden-original,REAL
biden-original_176,biden-original,REAL
biden-original_177,biden-original,REAL
biden-original_178,biden-original,REAL
biden-original_179,biden-original,REAL
biden-original_180,biden-original,REAL
biden-original_181,biden-original,REAL
biden-original_182,biden-original,REAL
biden-original_183,biden-original,REAL
biden-original_184,biden-original,REAL
biden-original_185,biden-original,REAL
biden-original_186,biden-original,REAL
biden-original_187,biden-original,REAL
biden-original_188,biden-original,REAL
biden-original_189,biden-original,REAL
biden-original_190,biden-original,REAL
biden-original_191,biden-original,REAL
biden-original_192,biden-original,REAL
biden-original_193,biden-original,REAL
biden-original_194,biden-original,REAL
biden-original_195,biden-original,REAL
biden-original_196,biden-original,REAL
biden-original_197,biden-original,REAL
biden-original_198,biden-original,REAL
biden-original_199,biden-original,REAL
biden-original_200,biden-original,REAL
biden-original_201,biden-original,REAL
biden-original_202,biden-original,REAL
biden-original_203,biden-original,REAL
biden-original_204,biden-original,REAL
biden-original_205,biden-original,REAL
biden-original_206,biden-original,REAL
biden-original_207,biden-original,REAL
biden-original_208,biden-original,REAL
biden-original_209,biden-original,REAL
biden-original_210,biden-original,REAL
biden-original_211,biden-original,REAL
biden-original_212,biden-original,REAL
biden-original_213,biden-original,REAL
biden-original_214,biden-original,REAL
biden-original_215,biden-original,REAL
biden-original_216,biden-original,REAL
biden-original_217,biden-original,REAL
biden-original_218,biden-original,REAL
biden-original_219,biden-original,REAL
biden-original_220,biden-original,REAL
biden-original_221,biden-original,REAL
biden-original_222,biden-original,REAL
biden-original_223,biden-original,REAL
biden-original_224,biden-original,REAL
biden-original_225,biden-original,REAL
biden-original_226,biden-original,REAL
biden-original_227,biden-original,REAL
biden-original_228,biden-original,REAL
biden-original_229,biden-original,REAL
biden-original_230,biden-original,REAL
biden-original_231,biden-original,REAL
biden-original_232,biden-original,REAL
biden-original_233,biden-original,REAL
biden-original_234,biden-original,REAL
biden-original_235,biden-original,REAL
biden-original_236,biden-original,REAL
biden-original_237,biden-original,REAL
biden-original_238,biden-original,REAL
biden-original_239,biden-original,REAL
biden-original_240,biden-original,REAL
biden-original_241,biden-original,REAL
biden-original_242,biden-original,REAL
biden-original_243,biden-original,REAL
biden-original_244,biden-original,REAL
biden-original_245,biden-original,REAL
biden-original_246,biden-original,REAL
biden-original_247,biden-original,REAL
biden-original_248,biden-original,REAL
biden-original_249,biden-original,REAL
biden-original_250,biden-original,REAL
biden-original_251,biden-original,REAL
biden-original_252,biden-original,REAL
biden-original_253,biden-original,REAL
biden-original_254,biden-original,REAL
biden-original_255,biden-original,REAL
biden-original_256,biden-original,REAL
biden-original_257,biden-original,REAL
biden-original_258,biden-original,REAL
biden-original_259,biden-original,REAL
biden-original_260,biden-original,REAL
biden-original_261,biden-original,REAL
biden-original_262,biden-original,REAL
biden-original_263,biden-original,REAL
biden-original_264,biden-original,REAL
biden-original_265,biden-original,REAL
biden-original_266,biden-original,REAL
biden-original_267,biden-original,REAL
biden-original_268,biden-original,REAL
biden-original_269,biden-original,REAL
biden-original_270,biden-original,REAL
biden-original_271,biden-original,REAL
biden-original_272,biden-original,REAL
biden-original_273,biden-original,REAL
biden-original_274,biden-original,REAL
biden-original_275,biden-original,REAL
biden-original_276,biden-original,REAL
biden-original_277,biden-original,REAL
biden-original_278,biden-original,REAL
biden-original_279,biden-original,REAL
biden-original_280,biden-original,REAL
biden-original_281,biden-original,REAL
biden-original_282,biden-original,REAL
biden-original_283,biden-original,REAL
biden-original_284,biden-original,REAL
biden-original_285,biden-original,REAL
biden-original_286,biden-original,REAL
biden-original_287,biden-original,REAL
biden-original_288,biden-original,REAL
biden-original_289,biden-original,REAL
biden-original_290,biden-original,REAL
biden-original_291,biden-original,REAL
biden-original_292,biden-original,REAL
biden-original_293,biden-original,REAL
biden-original_294,biden-original,REAL
biden-original_295,biden-original,REAL
biden-original_296,biden-original,REAL
biden-original_297,biden-original,REAL
biden-original_298,biden-original,REAL
biden-original_299,biden-original,REAL
biden-original_300,biden-original,REAL
biden-original_301,biden-original,REAL
biden-original_302,biden-original,REAL
biden-original_303,biden-original,REAL
biden-original_304,biden-original,REAL
biden-original_305,biden-original,REAL
biden-original_306,biden-original,REAL
biden-original_307,biden-original,REAL
biden-original_308,biden-original,REAL
biden-original_309,biden-original,REAL
biden-original_310,biden-original,REAL
biden-original_311,biden-original,REAL
biden-original_312,biden-original,REAL
biden-original_313,biden-original,REAL
biden-original_314,biden-original,REAL
biden-original_315,biden-original,REAL
biden-original_316,biden-original,REAL
biden-original_317,biden-original,REAL
biden-original_318,biden-original,REAL
biden-original_319,biden-original,REAL
biden-original_320,biden-original,REAL
biden-original_321,biden-original,REAL
biden-original_322,biden-original,REAL
biden-original_323,biden-original,REAL
biden-original_324,biden-original,REAL
biden-original_325,biden-original,REAL
biden-original_326,biden-original,REAL
biden-original_327,biden-original,REAL
biden-original_328,biden-original,REAL
biden-original_329,biden-original,REAL
biden-original_330,biden-original,REAL
biden-original_331,biden-original,REAL
biden-original_332,biden-original,REAL
biden-original_333,biden-original,REAL
biden-original_334,biden-original,REAL
biden-original_335,biden-original,REAL
biden-original_336,biden-original,REAL
biden-original_337,biden-original,REAL
biden-original_338,biden-original,REAL
biden-original_339,biden-original,REAL
biden-original_340,biden-original,REAL
biden-original_341,biden-original,REAL
biden-original_342,biden-original,REAL
biden-original_343,biden-original,REAL
biden-original_344,biden-original,REAL
biden-original_345,biden-original,REAL
biden-original_346,biden-original,REAL
biden-original_347,biden-original,REAL
biden-original_348,biden-original,REAL
biden-original_349,biden-original,REAL
biden-original_350,biden-original,REAL
biden-original_351,biden-original,REAL
biden-original_352,biden-original,REAL
biden-original_353,biden-original,REAL
biden-original_354,biden-original,REAL
biden-original_355,biden-original,REAL
biden-original_356,biden-original,REAL
biden-original_357,biden-original,REAL
biden-original_358,biden-original,REAL
biden-original_359,biden-original,REAL
biden-original_360,biden-original,REAL
biden-original_361,biden-original,REAL
biden-original_362,biden-original,REAL
biden-original_363,biden-original,REAL
biden-original_364,biden-original,REAL
biden-original_365,biden-original,REAL
biden-original_366,biden-original,REAL
biden-original_367,biden-original,REAL
biden-original_368,biden-original,REAL
biden-original_369,biden-original,REAL
biden-original_370,biden-original,REAL
biden-original_371,biden-original,REAL
biden-original_372,biden-original,REAL
biden-original_373,biden-original,REAL
biden-original_374,biden-original,REAL
biden-original_375,biden-original,REAL
biden-original_376,biden-original,REAL
biden-original_377,biden-original,REAL
biden-original_378,biden-original,REAL
biden-original_379,biden-original,REAL
biden-original_380,biden-original,REAL
biden-original_381,biden-original,REAL
biden-original_382,biden-original,REAL
biden-original_383,biden-original,REAL
biden-original_384,biden-original,REAL
biden-original_385,biden-original,REAL
biden-original_386,biden-original,REAL
biden-original_387,biden-original,REAL
biden-original_388,biden-original,REAL
biden-original_389,biden-original,REAL
biden-original_390,biden-original,REAL
biden-original_391,biden-original,REAL
biden-original_392,biden-original,REAL
biden-original_393,biden-original,REAL
biden-original_394,biden-original,REAL
biden-original_395,biden-original,REAL
biden-original_396,biden-original,REAL
biden-original_397,biden-original,REAL
biden-original_398,biden-original,REAL
linus-original_0,linus-original,REAL
linus-original_1,linus-original,REAL
linus-original_2,linus-original,REAL
linus-original_3,linus-original,REAL
linus-original_4,linus-original,REAL
linus-original_5,linus-original,REAL
linus-original_6,linus-original,REAL
linus-original_7,linus-original,REAL
linus-original_8,linus-original,REAL
linus-original_9,linus-original,REAL
linus-original_10,linus-original,REAL
linus-original_11,linus-original,REAL
linus-original_12,linus-original,REAL
linus-original_13,linus-original,REAL
linus-original_14,linus-original,REAL
linus-original_15,linus-original,REAL
linus-original_16,linus-original,REAL
linus-original_17,linus-original,REAL
linus-original_18,linus-original,REAL
linus-original_19,linus-original,REAL
linus-original_20,linus-original,REAL
linus-original_21,linus-original,REAL
linus-original_22,linus-original,REAL
linus-original_23,linus-original,REAL
linus-original_24,linus-original,REAL
linus-original_25,linus-original,REAL
linus-original_26,linus-original,REAL
linus-original_27,linus-original,REAL
linus-original_28,linus-original,REAL
linus-original_29,linus-original,REAL
linus-original_30,linus-original,REAL
linus-original_31,linus-original,REAL
linus-original_32,linus-original,REAL
linus-original_33,linus-original,REAL
linus-original_34,linus-original,REAL
linus-original_35,linus-original,REAL
linus-original_36,linus-original,REAL
linus-original_37,linus-original,REAL
linus-original_38,linus-original,REAL
linus-original_39,linus-original,REAL
linus-original_40,linus-original,REAL
linus-original_41,linus-original,REAL
linus-original_42,linus-original,REAL
linus-original_43,linus-original,REAL
linus-original_44,linus-original,REAL
linus-original_45,linus-original,REAL
linus-original_46,linus-original,REAL
